Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1978","1978","ha","3402","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1979","1979","ha","3343","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1980","1980","ha","3328","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1981","1981","ha","3034","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1982","1982","ha","2851","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1983","1983","ha","2529","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1984","1984","ha","2942","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1985","1985","ha","2832","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1986","1986","ha","2818","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1987","1987","ha","2462","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1988","1988","ha","2234","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1989","1989","ha","2063","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1990","1990","ha","1683","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1991","1991","ha","1357","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1992","1992","ha","1099","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1993","1993","ha","1000","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1994","1994","ha","872","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1995","1995","ha","704","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1996","1996","ha","522","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1997","1997","ha","546","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1998","1998","ha","382","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","1999","1999","ha","463","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2000","2000","ha","444","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2001","2001","ha","398","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2002","2002","ha","311","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2003","2003","ha","254","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2004","2004","ha","171","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2005","2005","ha","184","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2006","2006","ha","184","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2007","2007","ha","173","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2008","2008","ha","163","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2009","2009","ha","126","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2010","2010","ha","123","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2011","2011","ha","123","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2012","2012","ha","90","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2013","2013","ha","90","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2014","2014","ha","99","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2015","2015","ha","80","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2016","2016","ha","64","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2017","2017","ha","63","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2018","2018","ha","67","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","275","Tung nuts","2019","2019","ha","67","","Official data"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1961","1961","ha","340000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1962","1962","ha","330000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1963","1963","ha","320000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1964","1964","ha","315000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1965","1965","ha","300000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1966","1966","ha","300000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1967","1967","ha","286000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1968","1968","ha","272000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1969","1969","ha","275000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1970","1970","ha","265000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1971","1971","ha","250000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1972","1972","ha","233000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1973","1973","ha","233000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1974","1974","ha","235000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1975","1975","ha","220000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1976","1976","ha","220000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1977","1977","ha","215000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1978","1978","ha","215000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1979","1979","ha","200000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1980","1980","ha","200000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1981","1981","ha","195000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1982","1982","ha","195000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1983","1983","ha","190000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1984","1984","ha","190000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1985","1985","ha","177000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1986","1986","ha","188000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1987","1987","ha","181000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1988","1988","ha","168000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1989","1989","ha","174000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1990","1990","ha","174000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1991","1991","ha","174000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1992","1992","ha","170000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1993","1993","ha","167000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1994","1994","ha","175000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1995","1995","ha","182000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1996","1996","ha","182000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1997","1997","ha","185000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1998","1998","ha","190000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","1999","1999","ha","190000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2000","2000","ha","193000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2001","2001","ha","193000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2002","2002","ha","195000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2003","2003","ha","195000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2004","2004","ha","198000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2005","2005","ha","200000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2006","2006","ha","205000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2007","2007","ha","210000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2008","2008","ha","210000","F","FAO estimate"
"QC","Crops","21","Brazil","5312","Area harvested","463","Vegetables, fresh nes","2009","2009","ha","230000","F","FAO estimate"
